station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAPE,2026-07-13 09:00,59.00,53.60,82.26,10.00,8.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,900.00,1100.00,M,M,M,M,M,M,M,M,M,59.00,FAPE 130900Z 01008KT 9999 FEW009 SCT011 15/12 Q1023 NOSIG,M
FAPE,2026-07-13 09:38,60.80,55.40,82.38,360.00,9.00,0.00,30.21,M,6.21,M,BKN,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 130938Z 36009KT 9999 BKN012 16/13 Q1023 BECMG FEW012,M
FAPE,2026-07-13 09:56,62.60,55.40,77.31,10.00,8.00,0.00,30.21,M,6.21,M,SCT,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 130956Z 01008KT 9999 SCT012 17/13 Q1023 NOSIG,M
FAPE,2026-07-13 10:00,62.60,55.40,77.31,10.00,8.00,0.00,30.21,M,6.21,M,SCT,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 131000Z 01008KT 9999 SCT012 17/13 Q1023 NOSIG,M
FAPE,2026-07-13 11:00,64.40,57.20,77.46,40.00,7.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 131100Z 04007KT 010V070 9999 FEW012 18/14 Q1022 NOSIG,M
FAPE,2026-07-13 12:00,64.40,57.20,77.46,60.00,7.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 131200Z 06007KT 9999 FEW020 18/14 Q1021 NOSIG,M
FAPE,2026-07-13 13:00,62.60,57.20,82.51,80.00,8.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 131300Z 08008KT 9999 FEW018 17/14 Q1020 NOSIG,M
FAPE,2026-07-13 14:00,62.60,59.00,88.01,60.00,7.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 131400Z 06007KT 9999 FEW015 17/15 Q1020 NOSIG,M
FAPE,2026-07-13 15:00,62.60,59.00,88.01,60.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 131500Z 06006KT CAVOK 17/15 Q1020 NOSIG,M
FAPE,2026-07-13 16:00,59.00,57.20,93.74,60.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 131600Z 06004KT CAVOK 15/14 Q1020 NOSIG,M
FAPE,2026-07-13 17:00,57.20,57.20,100.00,40.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 131700Z 04004KT CAVOK 14/14 Q1020 NOSIG,M
FAPE,2026-07-13 18:00,55.40,55.40,100.00,20.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 131800Z 02003KT CAVOK 13/13 Q1020 NOSIG,M
FAPE,2026-07-13 19:00,51.80,51.80,100.00,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 131900Z VRB02KT CAVOK 11/11 Q1020 NOSIG,M
FAPE,2026-07-13 19:40,51.80,51.80,100.00,0.00,0.00,0.00,30.12,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,FAPE 131940Z 00000KT 4000 BR NSC 11/11 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 20:00,50.00,50.00,100.00,0.00,0.00,0.00,30.12,M,1.86,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 132000Z 00000KT 3000 BR NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 20:01,50.00,50.00,100.00,0.00,0.00,0.00,30.12,M,1.86,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 132001Z 00000KT 3000 BR NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 20:52,51.80,51.80,100.00,300.00,2.00,0.00,30.12,M,1.12,M,FEW,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,51.80,FAPE 132052Z 30002KT 1800 BR FEW003 11/11 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 21:00,51.80,51.80,100.00,300.00,2.00,0.00,30.12,M,1.12,M,FEW,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,51.80,FAPE 132100Z 30002KT 1800 BR FEW003 11/11 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 21:49,50.00,50.00,100.00,350.00,3.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 132149Z 35003KT 320V020 6000 1600 NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 22:00,50.00,50.00,100.00,350.00,3.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 132200Z 35003KT 6000 1600 NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 22:11,50.00,50.00,100.00,330.00,2.00,0.00,30.12,M,2.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 132211Z 33002KT 3400 BR NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 22:22,50.00,50.00,100.00,330.00,2.00,0.00,30.12,M,1.43,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 132222Z 33002KT 2300 BR NSC 10/10 Q1020 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 23:00,51.80,51.80,100.00,270.00,2.00,0.00,30.09,M,1.74,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,51.80,FAPE 132300Z 27002KT 2800 BR NSC 11/11 Q1019 TEMPO 0800 FG VV002,M
FAPE,2026-07-13 23:52,50.00,50.00,100.00,260.00,4.00,0.00,30.09,M,2.42,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 132352Z 26004KT 3900 BR NSC 10/10 Q1019 TEMPO 0800 FG VV002,M
FAPE,2026-07-14 00:00,50.00,50.00,100.00,260.00,4.00,0.00,30.09,M,2.36,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,FAPE 140000Z 26004KT 3800 BR NSC 10/10 Q1019 TEMPO 0800 FG VV002,M
FAPE,2026-07-14 00:52,48.20,48.20,100.00,260.00,5.00,0.00,30.09,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,FAPE 140052Z 26005KT 6000 NSC 09/09 Q1019 TEMPO 0800 FG VV002,M
FAPE,2026-07-14 01:00,48.20,48.20,100.00,260.00,5.00,0.00,30.09,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,FAPE 140100Z 26005KT 6000 NSC 09/09 Q1019 TEMPO 0800 FG VV002,M
FAPE,2026-07-14 02:00,51.80,51.80,100.00,240.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140200Z 24003KT CAVOK 11/11 Q1019 NOSIG,M
FAPE,2026-07-14 03:00,51.80,51.80,100.00,240.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140300Z 24005KT CAVOK 11/11 Q1018 NOSIG,M
FAPE,2026-07-14 04:00,55.40,53.60,93.65,260.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 140400Z 26007KT CAVOK 13/12 Q1019 NOSIG,M
FAPE,2026-07-14 05:00,51.80,50.00,93.55,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140500Z VRB02KT CAVOK 11/10 Q1020 NOSIG,M
FAPE,2026-07-14 06:00,51.80,51.80,100.00,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 140600Z VRB02KT CAVOK 11/11 Q1020 NOSIG,M
FAPE,2026-07-14 06:27,55.40,53.60,93.65,260.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 140627Z 26003KT CAVOK 13/12 Q1020 NOSIG,M
FAPE,2026-07-14 06:57,59.00,53.60,82.26,270.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 140657Z 27004KT 240V310 CAVOK 15/12 Q1020 NOSIG,M
FAPE,2026-07-14 07:00,59.00,53.60,82.26,270.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 140700Z 27004KT 240V310 CAVOK 15/12 Q1020 NOSIG,M
FAPE,2026-07-14 08:00,62.60,55.40,77.31,240.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 140800Z 24004KT 200V290 CAVOK 17/13 Q1021 NOSIG,M
FAPE,2026-07-14 09:00,64.40,55.40,72.58,250.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 140900Z 25009KT 220V280 CAVOK 18/13 Q1021 NOSIG,M
FAPE,2026-07-14 10:00,66.20,53.60,63.85,240.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 141000Z 24010KT CAVOK 19/12 Q1020 NOSIG,M
FAPE,2026-07-14 11:00,66.20,55.40,68.18,230.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 141100Z 23010KT CAVOK 19/13 Q1020 NOSIG,M
FAPE,2026-07-14 12:00,64.40,57.20,77.46,230.00,14.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 141200Z 23014KT 9999 FEW013 18/14 Q1019 NOSIG,M
FAPE,2026-07-14 13:00,64.40,57.20,77.46,230.00,14.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 141300Z 23014KT 9999 FEW013 18/14 Q1019 NOSIG,M
FAPE,2026-07-14 14:00,62.60,57.20,82.51,240.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 141400Z 24013KT 9999 FEW014 17/14 Q1019 TEMPO BKN013,M
FAPE,2026-07-14 15:00,60.80,55.40,82.38,240.00,13.00,0.00,30.12,M,6.21,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 141500Z 24013KT 9999 SCT014 16/13 Q1020 TEMPO BKN013,M
FAPE,2026-07-14 15:27,60.80,55.40,82.38,230.00,15.00,0.00,30.12,M,6.21,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 141527Z 23015KT 9999 BKN015 16/13 Q1020 NOSIG,M
FAPE,2026-07-14 15:54,59.00,55.40,87.84,230.00,14.00,0.00,30.12,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141554Z 23014KT 9999 SCT015 15/13 Q1020 TEMPO BKN014,M
FAPE,2026-07-14 16:00,59.00,55.40,87.84,230.00,14.00,0.00,30.12,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141600Z 23014KT 9999 SCT015 15/13 Q1020 TEMPO BKN014,M
FAPE,2026-07-14 17:00,59.00,55.40,87.84,240.00,11.00,0.00,30.15,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141700Z 24011KT 9999 SCT015 15/13 Q1021 TEMPO BKN014,M
FAPE,2026-07-14 18:00,59.00,55.40,87.84,250.00,11.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141800Z 25011KT 9999 FEW015 15/13 Q1021 TEMPO FM1900 BKN013,M
FAPE,2026-07-14 19:00,57.20,53.60,87.75,270.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 141900Z 27006KT 9999 FEW015 14/12 Q1022 TEMPO FM1900 BKN013,M
FAPE,2026-07-14 19:19,59.00,55.40,87.84,270.00,6.00,0.00,30.18,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 141919Z 27006KT 9999 BKN014 15/13 Q1022 TEMPO SCT013,M
FAPE,2026-07-14 20:00,59.00,55.40,87.84,270.00,5.00,0.00,30.18,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 142000Z 27005KT 250V310 9999 BKN014 15/13 Q1022 TEMPO SCT013,M
FAPE,2026-07-14 20:11,57.20,53.60,87.75,300.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 142011Z 30004KT 270V330 9999 FEW015 14/12 Q1022 NOSIG,M
FAPE,2026-07-14 21:00,55.40,53.60,93.65,280.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 142100Z 28005KT 250V310 CAVOK 13/12 Q1022 NOSIG,M
FAPE,2026-07-14 22:00,53.60,53.60,100.00,300.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 142200Z 30006KT CAVOK 12/12 Q1022 NOSIG,M
FAPE,2026-07-14 23:00,53.60,53.60,100.00,310.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 142300Z 31007KT CAVOK 12/12 Q1022 NOSIG,M
FAPE,2026-07-15 00:00,50.00,50.00,100.00,290.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 150000Z 29003KT CAVOK 10/10 Q1022 NOSIG,M
FAPE,2026-07-15 01:00,50.00,50.00,100.00,260.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 150100Z 26003KT CAVOK 10/10 Q1022 NOSIG,M
FAPE,2026-07-15 02:00,50.00,50.00,100.00,280.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 150200Z 28004KT 9999 FEW016 10/10 Q1022 NOSIG,M
FAPE,2026-07-15 03:00,50.00,50.00,100.00,270.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 150300Z 27003KT CAVOK 10/10 Q1021 NOSIG,M
FAPE,2026-07-15 03:47,51.80,51.80,100.00,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 150347Z VRB02KT CAVOK 11/11 Q1022 NOSIG,M
FAPE,2026-07-15 04:00,50.00,50.00,100.00,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 150400Z VRB02KT CAVOK 10/10 Q1022 NOSIG,M
FAPE,2026-07-15 04:20,53.60,53.60,100.00,260.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 150420Z 26008KT CAVOK 12/12 Q1022 NOSIG,M
FAPE,2026-07-15 05:00,53.60,51.80,93.60,260.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 150500Z 26008KT CAVOK 12/11 Q1022 NOSIG,M
FAPE,2026-07-15 06:00,53.60,51.80,93.60,310.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 150600Z 31005KT 280V340 CAVOK 12/11 Q1023 NOSIG,M
FAPE,2026-07-15 07:00,55.40,51.80,87.65,320.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 150700Z 32006KT CAVOK 13/11 Q1024 NOSIG,M
FAPE,2026-07-15 07:24,59.00,53.60,82.26,330.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 150724Z 33005KT CAVOK 15/12 Q1024 NOSIG,M
FAPE,2026-07-15 08:00,60.80,53.60,77.15,300.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 150800Z 30005KT 270V330 CAVOK 16/12 Q1024 NOSIG,M
FAPE,2026-07-15 09:00,62.60,53.60,72.40,250.00,11.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 150900Z 25011KT CAVOK 17/12 Q1024 NOSIG,M
FAPE,2026-07-15 10:00,62.60,51.80,67.76,260.00,12.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 151000Z 26012KT CAVOK 17/11 Q1024 NOSIG,M
FAPE,2026-07-15 11:00,64.40,51.80,63.62,250.00,13.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 151100Z 25013KT CAVOK 18/11 Q1023 NOSIG,M
FAPE,2026-07-15 15:00,62.60,55.40,77.31,250.00,11.00,0.00,30.21,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 151500Z 25011KT 9999 FEW006 17/13 Q1023 NOSIG,M
FAPE,2026-07-15 16:00,60.80,53.60,77.15,260.00,10.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 151600Z 26010KT CAVOK 16/12 Q1024 NOSIG,M
FAPE,2026-07-15 17:00,59.00,53.60,82.26,260.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 151700Z 26009KT CAVOK 15/12 Q1024 NOSIG,M
FAPE,2026-07-15 18:00,60.80,55.40,82.38,270.00,12.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 151800Z 27012KT 9999 FEW020 16/13 Q1024 NOSIG,M
FAPE,2026-07-15 19:00,60.80,53.60,77.15,260.00,12.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 151900Z 26012KT CAVOK 16/12 Q1024 NOSIG,M
FAPE,2026-07-15 20:00,59.00,53.60,82.26,250.00,13.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 152000Z 25013KT CAVOK 15/12 Q1025 NOSIG,M
FAPE,2026-07-15 21:00,60.80,55.40,82.38,240.00,14.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 152100Z 24014KT CAVOK 16/13 Q1025 NOSIG,M
FAPE,2026-07-15 22:00,59.00,55.40,87.84,260.00,10.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 152200Z 26010KT CAVOK 15/13 Q1025 NOSIG,M
FAPE,2026-07-15 23:00,59.00,57.20,93.74,250.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 152300Z 25010KT 9999 FEW015 15/14 Q1025 NOSIG,M
FAPE,2026-07-16 00:00,59.00,55.40,87.84,260.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160000Z 26009KT 9999 FEW014 15/13 Q1025 NOSIG,M
FAPE,2026-07-16 01:00,59.00,55.40,87.84,280.00,7.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160100Z 28007KT CAVOK 15/13 Q1025 NOSIG,M
FAPE,2026-07-16 02:00,57.20,55.40,93.70,250.00,7.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 160200Z 25007KT CAVOK 14/13 Q1025 NOSIG,M
FAPE,2026-07-16 03:00,59.00,55.40,87.84,260.00,8.00,0.00,30.24,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160300Z 26008KT 9999 FEW016 15/13 Q1024 NOSIG,M
FAPE,2026-07-16 04:00,55.40,53.60,93.65,350.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 160400Z 35003KT CAVOK 13/12 Q1025 NOSIG,M
FAPE,2026-07-16 05:00,53.60,53.60,100.00,340.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 160500Z 34004KT CAVOK 12/12 Q1025 NOSIG,M
FAPE,2026-07-16 06:00,53.60,53.60,100.00,300.00,3.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 160600Z 30003KT 9999 FEW035 12/12 Q1026 NOSIG,M
FAPE,2026-07-16 06:22,57.20,55.40,93.70,310.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 160622Z 31004KT CAVOK 14/13 Q1026 NOSIG,M
FAPE,2026-07-16 07:00,59.00,57.20,93.74,290.00,5.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 160700Z 29005KT CAVOK 15/14 Q1026 NOSIG,M
FAPE,2026-07-16 07:19,62.60,57.20,82.51,290.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 160719Z 29006KT CAVOK 17/14 Q1026 NOSIG,M
FAPE,2026-07-16 08:00,64.40,55.40,72.58,260.00,9.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 160800Z 26009KT CAVOK 18/13 Q1026 NOSIG,M
FAPE,2026-07-16 09:00,66.20,53.60,63.85,270.00,6.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 160900Z 27006KT 240V320 CAVOK 19/12 Q1025 NOSIG,M
FAPE,2026-07-16 10:00,68.00,55.40,64.07,220.00,6.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAPE 161000Z 22006KT 170V300 CAVOK 20/13 Q1025 NOSIG,M
FAPE,2026-07-16 11:00,66.20,55.40,68.18,230.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 161100Z 23007KT 210V270 CAVOK 19/13 Q1024 NOSIG,M
FAPE,2026-07-16 12:00,66.20,55.40,68.18,80.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 161200Z 08003KT 050V110 CAVOK 19/13 Q1022 NOSIG,M
FAPE,2026-07-16 13:00,64.40,57.20,77.46,220.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 161300Z 22006KT CAVOK 18/14 Q1022 NOSIG,M
FAPE,2026-07-16 14:00,62.60,57.20,82.51,220.00,8.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 161400Z 22008KT CAVOK 17/14 Q1022 NOSIG,M
FAPE,2026-07-16 15:00,62.60,57.20,82.51,230.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 161500Z 23006KT CAVOK 17/14 Q1022 NOSIG,M
FAPE,2026-07-16 16:00,59.00,57.20,93.74,270.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 161600Z 27004KT CAVOK 15/14 Q1022 NOSIG,M
FAPE,2026-07-16 17:00,59.00,59.00,100.00,260.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 161700Z 26006KT CAVOK 15/15 Q1022 NOSIG,M
FAPE,2026-07-16 18:00,57.20,57.20,100.00,350.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 161800Z 35003KT 290V010 CAVOK 14/14 Q1022 NOSIG,M
FAPE,2026-07-16 19:00,55.40,55.40,100.00,M,1.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 161900Z VRB01KT CAVOK 13/13 Q1022 NOSIG,M
FAPE,2026-07-16 20:00,53.60,53.60,100.00,M,1.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR FAPE 162000Z VRB01KT CAVOK 12/12 Q1023 NOSIG,M
FAPE,2026-07-16 21:00,51.80,51.80,100.00,260.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 162100Z 26004KT CAVOK 11/11 Q1022 NOSIG,M
FAPE,2026-07-16 21:07,55.40,53.60,93.65,260.00,8.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 162107Z 26008KT CAVOK 13/12 Q1023 NOSIG,M
FAPE,2026-07-16 22:00,57.20,50.00,76.83,250.00,9.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 162200Z 25009KT CAVOK 14/10 Q1023 NOSIG,M
FAPE,2026-07-16 23:00,57.20,51.80,82.13,240.00,11.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 162300Z 24011KT CAVOK 14/11 Q1022 NOSIG,M
FAPE,2026-07-17 00:00,57.20,51.80,82.13,250.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 170000Z 25009KT CAVOK 14/11 Q1022 NOSIG,M
