station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAGG,2026-08-02 07:00,66.20,44.60,45.62,360.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 020700Z 36003KT 320V030 CAVOK 19/07 Q1019,M
FAGG,2026-08-02 07:45,71.60,44.60,37.92,M,1.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 020745Z VRB01KT CAVOK 22/07 Q1019,M
FAGG,2026-08-02 08:00,71.60,44.60,37.92,M,2.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 020800Z VRB02KT CAVOK 22/07 Q1019,M
FAGG,2026-08-02 09:00,71.60,46.40,40.60,280.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 020900Z 28003KT CAVOK 22/08 Q1020,M
FAGG,2026-08-02 09:25,75.20,48.20,38.50,300.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 020925Z 30004KT 260V320 CAVOK 24/09 Q1019,M
FAGG,2026-08-02 10:00,75.20,42.80,31.37,240.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 021000Z 24004KT CAVOK 24/06 Q1019,M
FAGG,2026-08-02 11:00,78.80,42.80,27.85,10.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAGG 021100Z 01004KT 340V040 CAVOK 26/06 Q1018,M
FAGG,2026-08-02 12:00,78.80,46.40,31.94,350.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAGG 021200Z 35003KT 300V080 CAVOK 26/08 Q1018,M
FAGG,2026-08-02 13:00,77.00,48.20,36.27,150.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAGG 021300Z 15005KT CAVOK 25/09 Q1017,M
FAGG,2026-08-02 14:00,77.00,51.80,41.46,120.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAGG 021400Z 12004KT CAVOK 25/11 Q1017,M
FAGG,2026-08-02 15:00,73.40,51.80,46.75,110.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 021500Z 11004KT CAVOK 23/11 Q1017,M
FAGG,2026-08-02 16:00,69.80,48.20,46.19,100.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 021600Z 10004KT CAVOK 21/09 Q1017,M
FAGG,2026-08-02 17:00,64.40,50.00,59.52,330.00,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 021700Z 33002KT CAVOK 18/10 Q1018,M
FAGG,2026-08-02 18:00,60.80,48.20,63.16,340.00,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 021800Z 34002KT CAVOK 16/09 Q1018,M
FAGG,2026-08-02 19:00,59.00,42.80,54.86,360.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 021900Z AUTO 36003KT CAVOK 15/06 Q1018,M
FAGG,2026-08-02 20:00,59.00,41.00,51.18,20.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 022000Z AUTO 02004KT CAVOK 15/05 Q1018,M
FAGG,2026-08-02 21:00,59.00,39.20,47.72,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 022100Z AUTO VRB02KT CAVOK 15/04 Q1018,M
FAGG,2026-08-02 22:00,55.40,41.00,58.27,310.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAGG 022200Z AUTO 31004KT CAVOK 13/05 Q1018,M
FAGG,2026-08-02 22:17,59.00,37.40,44.47,350.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 022217Z AUTO 35004KT CAVOK 15/03 Q1018,M
FAGG,2026-08-02 23:00,59.00,37.40,44.47,360.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 022300Z AUTO 36003KT 330V030 CAVOK 15/03 Q1018,M
FAGG,2026-08-03 00:00,55.40,41.00,58.27,M,1.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAGG 030000Z AUTO VRB01KT CAVOK 13/05 Q1018,M
FAGG,2026-08-03 01:00,55.40,37.40,50.63,0.00,0.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAGG 030100Z AUTO 00000KT CAVOK 13/03 Q1017,M
FAGG,2026-08-03 01:34,53.60,39.20,58.02,280.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAGG 030134Z AUTO 28003KT CAVOK 12/04 Q1017,M
FAGG,2026-08-03 02:00,51.80,39.20,61.99,300.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAGG 030200Z AUTO 30004KT CAVOK 11/04 Q1017,M
FAGG,2026-08-03 03:00,51.80,37.40,57.76,280.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAGG 030300Z 28003KT 170V340 CAVOK 11/03 Q1017,M
FAGG,2026-08-03 04:00,53.60,37.40,54.07,330.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAGG 030400Z 33005KT CAVOK 12/03 Q1017,M
FAGG,2026-08-03 04:52,57.20,37.40,47.44,350.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 030452Z 35004KT CAVOK 14/03 Q1017,M
FAGG,2026-08-03 05:00,57.20,35.60,44.18,350.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 030500Z 35003KT CAVOK 14/02 Q1017,M
FAGG,2026-08-03 05:31,55.40,37.40,50.63,360.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAGG 030531Z 36004KT CAVOK 13/03 Q1017,M
FAGG,2026-08-03 05:51,59.00,37.40,44.47,360.00,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 030551Z 36002KT CAVOK 15/03 Q1017,M
FAGG,2026-08-03 06:00,57.20,37.40,47.44,10.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 030600Z 01003KT 330V030 CAVOK 14/03 Q1017,M
FAGG,2026-08-03 07:00,59.00,48.20,67.34,340.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 030700Z 34003KT 300V010 CAVOK 15/09 Q1018,M
FAGG,2026-08-03 07:07,62.60,48.20,59.27,340.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 030707Z 34003KT 310V010 CAVOK 17/09 Q1018,M
FAGG,2026-08-03 07:43,68.00,46.40,45.91,340.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 030743Z 34003KT CAVOK 20/08 Q1018,M
FAGG,2026-08-03 08:00,69.80,46.40,43.16,320.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 030800Z 32003KT 290V020 CAVOK 21/08 Q1018,M
FAGG,2026-08-03 08:10,73.40,50.00,43.73,M,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 030810Z VRB02KT CAVOK 23/10 Q1018,M
FAGG,2026-08-03 08:37,78.80,44.60,29.83,0.00,0.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAGG 030837Z 00000KT CAVOK 26/07 Q1017,M
FAGG,2026-08-03 09:00,77.00,46.40,33.89,10.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAGG 030900Z 01003KT CAVOK 25/08 Q1017,M
FAGG,2026-08-03 09:21,80.60,44.60,28.13,20.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.43,FAGG 030921Z 02004KT 360V060 CAVOK 27/07 Q1017,M
FAGG,2026-08-03 10:00,80.60,42.80,26.26,20.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.31,FAGG 031000Z 02004KT 340V070 CAVOK 27/06 Q1017,M
FAGG,2026-08-03 11:00,84.20,42.80,23.37,20.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.61,FAGG 031100Z 02004KT 300V060 CAVOK 29/06 Q1016,M
FAGG,2026-08-03 12:00,84.20,37.40,18.94,M,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.38,FAGG 031200Z VRB03KT CAVOK 29/03 Q1015,M
FAGG,2026-08-03 13:00,84.20,41.00,21.80,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.52,FAGG 031300Z VRB02KT CAVOK 29/05 Q1015,M
FAGG,2026-08-03 14:00,82.40,41.00,23.10,320.00,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.29,FAGG 031400Z 32003KT 300V360 CAVOK 28/05 Q1015,M
FAGG,2026-08-03 15:00,80.60,39.20,22.84,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.11,FAGG 031500Z VRB02KT CAVOK 27/04 Q1015,M
FAGG,2026-08-03 16:00,73.40,41.00,31.08,0.00,0.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 031600Z 00000KT CAVOK 23/05 Q1015,M
FAGG,2026-08-03 17:00,69.80,41.00,35.11,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 031700Z VRB02KT CAVOK 21/05 Q1015,M
FAGG,2026-08-03 18:00,71.60,39.20,30.79,10.00,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 031800Z 01003KT 310V060 CAVOK 22/04 Q1015,M
FAGG,2026-08-03 19:00,71.60,37.40,28.69,70.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 031900Z AUTO 07004KT CAVOK 22/03 Q1015,M
FAGG,2026-08-03 20:00,71.60,35.60,26.72,30.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 032000Z AUTO 03004KT CAVOK 22/02 Q1015,M
FAGG,2026-08-03 20:23,75.20,32.00,20.50,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 032023Z AUTO VRB02KT CAVOK 24/00 Q1015,M
FAGG,2026-08-03 21:00,71.60,33.80,24.87,310.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 032100Z AUTO 31004KT CAVOK 22/01 Q1015,M
FAGG,2026-08-03 21:31,69.80,35.60,28.41,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 032131Z AUTO VRB02KT CAVOK 21/02 Q1015,M
FAGG,2026-08-03 22:00,66.20,35.60,32.15,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 032200Z AUTO VRB02KT CAVOK 19/02 Q1015,M
FAGG,2026-08-03 22:05,69.80,33.80,26.44,M,1.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 032205Z AUTO VRB01KT CAVOK 21/01 Q1015,M
FAGG,2026-08-03 22:31,69.80,35.60,28.41,100.00,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 032231Z AUTO 10003KT 030V200 CAVOK 21/02 Q1015,M
FAGG,2026-08-03 22:53,73.40,33.80,23.41,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 032253Z AUTO VRB02KT CAVOK 23/01 Q1015,M
FAGG,2026-08-03 23:00,73.40,33.80,23.41,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 032300Z AUTO VRB02KT CAVOK 23/01 Q1015,M
FAGG,2026-08-03 23:14,77.00,32.00,19.31,M,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAGG 032314Z AUTO VRB02KT CAVOK 25/00 Q1015,M
FAGG,2026-08-03 23:58,75.20,33.80,22.04,280.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 032358Z AUTO 28006KT 230V310 CAVOK 24/01 Q1015,M
FAGG,2026-08-04 00:00,75.20,33.80,22.04,280.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 040000Z AUTO 28006KT 230V310 CAVOK 24/01 Q1015,M
FAGG,2026-08-04 00:49,73.40,33.80,23.41,M,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 040049Z AUTO VRB03KT CAVOK 23/01 Q1015,M
FAGG,2026-08-04 01:00,71.60,35.60,26.72,M,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 040100Z AUTO VRB03KT CAVOK 22/02 Q1015,M
FAGG,2026-08-04 01:44,73.40,35.60,25.15,M,3.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 040144Z AUTO VRB03KT CAVOK 23/02 Q1014,M
FAGG,2026-08-04 02:00,71.60,35.60,26.72,M,3.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 040200Z AUTO VRB03KT CAVOK 22/02 Q1014,M
FAGG,2026-08-04 02:01,75.20,33.80,22.04,M,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 040201Z AUTO VRB04KT CAVOK 24/01 Q1014,M
FAGG,2026-08-04 03:00,73.40,33.80,23.41,M,2.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 040300Z VRB02KT CAVOK 23/01 Q1014,M
FAGG,2026-08-04 03:22,78.80,32.00,18.20,M,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,FAGG 040322Z VRB04KT CAVOK 26/M00 Q1014,M
FAGG,2026-08-04 04:00,68.00,39.20,34.81,270.00,10.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 040400Z 27010KT CAVOK 20/04 Q1014,M
FAGG,2026-08-04 04:23,71.60,37.40,28.69,280.00,3.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 040423Z 28003KT 230V330 CAVOK 22/03 Q1014,M
FAGG,2026-08-04 05:00,73.40,33.80,23.41,330.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 040500Z 33007KT CAVOK 23/01 Q1015,M
FAGG,2026-08-04 05:34,68.00,37.40,32.44,290.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 040534Z 29004KT CAVOK 20/03 Q1015,M
FAGG,2026-08-04 06:00,64.40,41.00,42.30,190.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 040600Z 19004KT 150V280 CAVOK 18/05 Q1015,M
FAGG,2026-08-04 06:09,68.00,39.20,34.81,180.00,5.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 040609Z 18005KT CAVOK 20/04 Q1015,M
FAGG,2026-08-04 07:00,66.20,48.20,52.27,M,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 040700Z VRB02KT CAVOK 19/09 Q1016,M
FAGG,2026-08-04 08:00,68.00,51.80,56.16,110.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 040800Z 11003KT CAVOK 20/11 Q1016,M
FAGG,2026-08-04 09:00,66.20,53.60,63.85,180.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 040900Z 18005KT 120V210 CAVOK 19/12 Q1017,M
FAGG,2026-08-04 10:00,68.00,57.20,68.38,170.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 041000Z 17005KT 130V210 CAVOK 20/14 Q1017,M
FAGG,2026-08-04 11:00,68.00,51.80,56.16,140.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 041100Z 14003KT 080V200 CAVOK 20/11 Q1016,M
FAGG,2026-08-04 12:00,68.00,53.60,60.00,M,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 041200Z VRB02KT CAVOK 20/12 Q1016,M
FAGG,2026-08-04 13:00,66.20,53.60,63.85,150.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 041300Z 15005KT CAVOK 19/12 Q1016,M
FAGG,2026-08-04 14:00,64.40,51.80,63.62,140.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 041400Z 14004KT 100V170 CAVOK 18/11 Q1016,M
FAGG,2026-08-04 15:00,62.60,50.00,63.39,M,1.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 041500Z VRB01KT CAVOK 17/10 Q1017,M
FAGG,2026-08-04 16:00,59.00,50.00,72.02,M,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 041600Z VRB02KT CAVOK 15/10 Q1016,M
FAGG,2026-08-04 17:00,57.20,50.00,76.83,80.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 041700Z 08006KT CAVOK 14/10 Q1016,M
FAGG,2026-08-04 18:00,57.20,50.00,76.83,130.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 041800Z 13004KT 110V190 CAVOK 14/10 Q1016,M
FAGG,2026-08-04 19:00,57.20,50.00,76.83,20.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 041900Z 02004KT CAVOK 14/10 Q1016,M
FAGG,2026-08-04 20:00,57.20,48.20,71.84,M,1.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 042000Z VRB01KT CAVOK 14/09 Q1016,M
FAGG,2026-08-04 21:00,55.40,50.00,82.00,40.00,7.00,0.00,29.97,M,6.21,M,FEW,OVC,M,M,14000.00,16000.00,M,M,M,M,M,M,M,M,M,55.40,FAGG 042100Z AUTO 04007KT 9999 FEW140/// OVC160/// 13/10 Q1015,M
FAGG,2026-08-04 22:00,59.00,50.00,72.02,40.00,5.00,0.00,29.94,M,6.21,M,OVC,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 042200Z AUTO 04005KT 9999 OVC170/// 15/10 Q1014,M
FAGG,2026-08-04 22:55,62.60,48.20,59.27,280.00,4.00,0.00,29.94,M,6.21,M,OVC,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 042255Z AUTO 28004KT 9999 OVC170/// 17/09 Q1014,M
FAGG,2026-08-04 23:00,62.60,48.20,59.27,280.00,4.00,0.00,29.94,M,6.21,M,OVC,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 042300Z AUTO 28004KT 9999 OVC170/// 17/09 Q1014,M
FAGG,2026-08-05 00:00,62.60,44.60,51.73,340.00,3.00,0.00,29.94,M,6.21,M,BKN,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 050000Z AUTO 34003KT 280V040 9999 BKN170/// 17/07 Q1014,M
FAGG,2026-08-05 00:20,66.20,44.60,45.62,350.00,7.00,0.00,29.94,M,6.21,M,OVC,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 050020Z AUTO 35007KT 9999 OVC170/// 19/07 Q1014,M
FAGG,2026-08-05 01:00,66.20,42.80,42.59,330.00,3.00,0.00,29.94,M,6.21,M,OVC,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 050100Z AUTO 33003KT 240V020 9999 OVC160/// 19/06 Q1014,M
FAGG,2026-08-05 01:06,69.80,41.00,35.11,270.00,5.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,13000.00,16000.00,M,M,M,M,M,M,M,M,M,69.80,FAGG 050106Z AUTO 27005KT 220V340 9999 FEW130/// BKN160/// 21/05 Q1014,M
FAGG,2026-08-05 01:54,71.60,39.20,30.79,300.00,10.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,15000.00,17000.00,M,M,M,M,M,M,M,M,M,71.60,FAGG 050154Z AUTO 30010KT 9999 FEW150/// BKN170/// 22/04 Q1013,M
FAGG,2026-08-05 02:00,71.60,39.20,30.79,300.00,10.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,15000.00,17000.00,M,M,M,M,M,M,M,M,M,71.60,FAGG 050200Z AUTO 30010KT 9999 FEW150/// BKN170/// 22/04 Q1013,M
FAGG,2026-08-05 03:00,71.60,39.20,30.79,320.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 050300Z 32007KT CAVOK 22/04 Q1013,M
FAGG,2026-08-05 04:00,57.20,50.00,76.83,230.00,11.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 050400Z 23011KT CAVOK 14/10 Q1013,M
FAGG,2026-08-05 05:00,53.60,51.80,93.60,M,2.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAGG 050500Z VRB02KT CAVOK 12/11 Q1013,M
FAGG,2026-08-05 06:00,51.80,50.00,93.55,50.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAGG 050600Z 05004KT CAVOK 11/10 Q1014,M
FAGG,2026-08-05 06:09,55.40,53.60,93.65,40.00,3.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAGG 050609Z 04003KT 260V060 CAVOK 13/12 Q1014,M
FAGG,2026-08-05 06:40,59.00,53.60,82.26,80.00,3.00,0.00,29.94,M,6.21,M,FEW,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 050640Z 08003KT 9999 FEW002 15/12 Q1014,M
FAGG,2026-08-05 07:00,59.00,53.60,82.26,110.00,3.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 050700Z 11003KT 080V150 CAVOK 15/12 Q1014,M
FAGG,2026-08-05 07:11,57.20,55.40,93.70,130.00,4.00,0.00,29.97,M,3.11,M,SCT,M,M,M,200.00,M,M,M,BCFG,M,M,M,M,M,M,57.20,FAGG 050711Z 13004KT 5000 1500E BCFG SCT002 14/13 Q1015,M
FAGG,2026-08-05 07:14,57.20,57.20,100.00,130.00,5.00,0.00,29.97,M,1.86,M,SCT,M,M,M,200.00,M,M,M,BCFG,M,M,M,M,M,M,57.20,FAGG 050714Z 13005KT 3000 0350E R29/0350D BCFG SCT002 14/14 Q1015,M
FAGG,2026-08-05 07:16,57.20,57.20,100.00,120.00,4.00,0.00,29.97,M,0.93,M,SCT,M,M,M,100.00,M,M,M,BCFG,M,M,M,M,M,M,57.20,FAGG 050716Z 12004KT 1500 0300E R29/0325D BCFG SCT001 14/14 Q1015,M
FAGG,2026-08-05 07:18,57.20,57.20,100.00,120.00,4.00,0.00,29.97,M,0.31,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,FAGG 050718Z 12004KT 0500 R29/0500D FG VV001 14/14 Q1015,M
FAGG,2026-08-05 07:33,59.00,57.20,93.74,130.00,5.00,0.00,29.97,M,0.68,M,BKN,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 050733Z 13005KT 1100 R29/0750U BR BKN001 15/14 Q1015,M
FAGG,2026-08-05 07:35,59.00,57.20,93.74,130.00,5.00,0.00,29.97,M,1.55,M,SCT,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 050735Z 13005KT 2500 R29/1300U BR SCT001 15/14 Q1015,M
FAGG,2026-08-05 07:37,59.00,57.20,93.74,130.00,4.00,0.00,29.97,M,2.42,M,SCT,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 050737Z 13004KT 3900 BR SCT001 15/14 Q1015,M
FAGG,2026-08-05 07:39,59.00,57.20,93.74,130.00,4.00,0.00,29.97,M,3.11,M,SCT,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 050739Z 13004KT 080V150 5000 BR SCT001 15/14 Q1015,M
